school,record,player_name,position,height,hometown,class_year,source_url
Pepperdine,,7 Max Burstein,,6-2,"Oak Park, Calif.",Fr.,https://pepperdinewaves.com/sports/mens-water-polo/roster
Pepperdine,,8 Matty Walsh,,6-5,"Laguna Beach, Calif.",Gr.,https://pepperdinewaves.com/sports/mens-water-polo/roster
Pepperdine,,9 Charles Warmington,,6-1,"Newport Beach, Calif.",So.,https://pepperdinewaves.com/sports/mens-water-polo/roster
Pepperdine,,10 Csanád Bella,,6-6,"Budapest, Hungary",Fr.,https://pepperdinewaves.com/sports/mens-water-polo/roster
Pepperdine,,11 Jackson Benners,,5-10,"Dallas, Texas",R-So.,https://pepperdinewaves.com/sports/mens-water-polo/roster
Pepperdine,,13 Gabe Lewis,,6-3,"Coral Gables, Fla.",R-Fr.,https://pepperdinewaves.com/sports/mens-water-polo/roster
Pepperdine,,14 Nick Bryant,,6-3,"Newport Beach, Calif.",R-So.,https://pepperdinewaves.com/sports/mens-water-polo/roster
Pepperdine,,15 Owen Tift,,6-0,"Newport Beach, Calif.",So.,https://pepperdinewaves.com/sports/mens-water-polo/roster
Pepperdine,,16 Garrett Chivers,,6-1,"Lafayette, Calif.",Fr.,https://pepperdinewaves.com/sports/mens-water-polo/roster
Pepperdine,,17 Adam Blum,,6-1,"Greenwich, Conn.",Fr.,https://pepperdinewaves.com/sports/mens-water-polo/roster
Pepperdine,,18 Alex Piccin,,6-2,"Stamford, Conn.",Fr.,https://pepperdinewaves.com/sports/mens-water-polo/roster
Pepperdine,,19 Woden Chompff,,5-11,"El Dorado Hills, Calif.",So.,https://pepperdinewaves.com/sports/mens-water-polo/roster
Pepperdine,,21 Reed Pantaleon,,6-4,"Huntington Beach, Calif.",R-Jr.,https://pepperdinewaves.com/sports/mens-water-polo/roster
Pepperdine,,22 Erik Ionescu,,6-1,"Budapest, Hungary",So.,https://pepperdinewaves.com/sports/mens-water-polo/roster
Pepperdine,,23 Adam Csapo,,6-4,"Budapest, Hungary",Sr.,https://pepperdinewaves.com/sports/mens-water-polo/roster
Pepperdine,,24 Adam Yost,,6-1,"Los Angeles, Calif.",R-So.,https://pepperdinewaves.com/sports/mens-water-polo/roster
Pepperdine,,25 Cameron Bench,,6-1,"Poway, Calif.",Fr.,https://pepperdinewaves.com/sports/mens-water-polo/roster
Pepperdine,,28 Brian Barnuevo,,6-2,"Los Angeles, Calif.",Fr.,https://pepperdinewaves.com/sports/mens-water-polo/roster
UC Davis,,1 Baxter Chelsom,,6-5,"Los Angeles, Calif.",R-So.,https://ucdavisaggies.com/sports/mens-water-polo/roster
UC Davis,,1A Brady Simon,,6-3,"Long Beach, Calif.",R-So.,https://ucdavisaggies.com/sports/mens-water-polo/roster
UC Davis,,1B William McKeon,,6-5,"Danville, Calif.",So.,https://ucdavisaggies.com/sports/mens-water-polo/roster
UC Davis,,2 Will Stryker,,6-0,"Lafayette, Calif.",Sr.,https://ucdavisaggies.com/sports/mens-water-polo/roster
UC Davis,,3 Andrew Hitchcock,,6-8,"Morgan Hill, Calif.",R-Sr.,https://ucdavisaggies.com/sports/mens-water-polo/roster
UC Davis,,4 Brody Crouch,,6-1,"Moraga, Calif.",R-So.,https://ucdavisaggies.com/sports/mens-water-polo/roster
UC Davis,,5 Luka Palavra,,,Croatia,Fr.,https://ucdavisaggies.com/sports/mens-water-polo/roster
UC Davis,,6 Mateo Ruano,,6-2,"Sacramento, Calif.",So.,https://ucdavisaggies.com/sports/mens-water-polo/roster
UC Davis,,7 Colin Nicholls,,6-0,"Laguna Beach, Calif.",R-Sr.,https://ucdavisaggies.com/sports/mens-water-polo/roster
UC Davis,,8 Andrew Bonelli,,6-0,"Redondo Beach, Calif.",R-So.,https://ucdavisaggies.com/sports/mens-water-polo/roster
UC Davis,,9 Thomas Kiesling,,6-5,"Burlingame, Calif.",R-So.,https://ucdavisaggies.com/sports/mens-water-polo/roster
UC Davis,,10 Timothy Kerr,,5-11,"Alamo, Calif.",Jr.,https://ucdavisaggies.com/sports/mens-water-polo/roster
UC Davis,,11 Austin Quick,,,"Bellevue, Wash.",R-Fr.,https://ucdavisaggies.com/sports/mens-water-polo/roster
UC Davis,,12 Adam Ting,,6-2,"Orinda, Calif.",R-Sr.,https://ucdavisaggies.com/sports/mens-water-polo/roster
UC Davis,,13 Gabe Bensen,,,"Carlsbad, Calif.",So.,https://ucdavisaggies.com/sports/mens-water-polo/roster
UC Davis,,15 Max Prokhin,,,"Brooklyn, N.Y.",Fr.,https://ucdavisaggies.com/sports/mens-water-polo/roster
UC Davis,,16 JT Doughty,,,"Davis, Calif.",R-Fr.,https://ucdavisaggies.com/sports/mens-water-polo/roster
UC Davis,,18 Thomas Marr,,,"Long Beach, Calif.",R-Fr.,https://ucdavisaggies.com/sports/mens-water-polo/roster
UC Davis,,19 Oriol Viñas,,,Spain,Fr.,https://ucdavisaggies.com/sports/mens-water-polo/roster
UC Davis,,20 William Fosselman,,6-0,"Pasadena, Calif.",Sr.,https://ucdavisaggies.com/sports/mens-water-polo/roster
UC Davis,,21 Ned Ginoti,,6-1,"Valley Village, Calif.",R-Fr.,https://ucdavisaggies.com/sports/mens-water-polo/roster
UC Davis,,22 Colton Fine,,,"Palos Verdes, Calif.",R-Fr.,https://ucdavisaggies.com/sports/mens-water-polo/roster
UC Davis,,23 Oleg Shatskikh,,,"Irvine, Calif.",So.,https://ucdavisaggies.com/sports/mens-water-polo/roster
UC Davis,,24 Waylon Fox,,6-0,"San Clemente, Calif.",Sr.,https://ucdavisaggies.com/sports/mens-water-polo/roster
UC Davis,,Jacob Carrera,,,"San Anselmo, Calif.",Rs.,https://ucdavisaggies.com/sports/mens-water-polo/roster
UC Davis,,Jaden Joemtree,,,"Arcadia, Calif.",Rs.,https://ucdavisaggies.com/sports/mens-water-polo/roster
UC Davis,,Lyle Weitz,,,"Vancouver, B.C.",Rs.,https://ucdavisaggies.com/sports/mens-water-polo/roster
UC Davis,,Oliver Wilmink,,,"Paradise Valley, Ariz.",Rs.,https://ucdavisaggies.com/sports/mens-water-polo/roster
UC Davis,,Cassius Wolf,,6-4,"Soquel, Calif.",Rs.,https://ucdavisaggies.com/sports/mens-water-polo/roster
UC Irvine,,1 Nico Assalian,,6-6,"Ladera Ranch, Calif.",Fr.,https://ucirvinesports.com/sports/mens-water-polo/roster
UC Irvine,,1 Blake Borders,,6-6,"Lakewood, Calif.",R-Jr.,https://ucirvinesports.com/sports/mens-water-polo/roster
UC Irvine,,1 Nolan Cary,,6-3,"Redondo Beach, Calif.",R-So.,https://ucirvinesports.com/sports/mens-water-polo/roster
UC Irvine,,1 Zayd Mahmoud,,6-2,"Sunnyvale, Calif.",Sr.,https://ucirvinesports.com/sports/mens-water-polo/roster
UC Irvine,,1 Vincent Vega,,6-3,"La Jolla, Calif.",R-Fr.,https://ucirvinesports.com/sports/mens-water-polo/roster
UC Irvine,,2 Alex Lopez,,6-3,"Rancho Cucamonga, Calif.",Jr.,https://ucirvinesports.com/sports/mens-water-polo/roster
UC Irvine,,3 Samuel Otta,,6-2,"Fresno, Calif.",R-Sr.,https://ucirvinesports.com/sports/mens-water-polo/roster
UC Irvine,,4 Wyley Dale,,6-8,"Carmel, Calif.",Jr.,https://ucirvinesports.com/sports/mens-water-polo/roster
UC Irvine,,5 Cole Francisco,,6-3,"Long Beach, Calif.",So.,https://ucirvinesports.com/sports/mens-water-polo/roster
UC Irvine,,6 Jasper Dale,,6-6,"Carmel, Calif.",Sr.,https://ucirvinesports.com/sports/mens-water-polo/roster
UC Irvine,,7 Jackson Matos,,6-2,"Tustin, Calif.",R-Jr.,https://ucirvinesports.com/sports/mens-water-polo/roster
UC Irvine,,8 Brody Luke,,6-2,"Buellton, Calif.",R-So.,https://ucirvinesports.com/sports/mens-water-polo/roster
UC Irvine,,9 Ethan Spoon,,6-1,"Fountain Valley, Calif.",So.,https://ucirvinesports.com/sports/mens-water-polo/roster
UC Irvine,,10 Luka Krstic,,6-7,"Belgrade, Serbia",Sr.,https://ucirvinesports.com/sports/mens-water-polo/roster
UC Irvine,,11 Gage Verdegaal,,6-2,"Hanford, Calif.",Jr.,https://ucirvinesports.com/sports/mens-water-polo/roster
UC Irvine,,12 Jack Stevens,,6-4,"Trabuco Canyon, Calif.",Sr.,https://ucirvinesports.com/sports/mens-water-polo/roster
UC Irvine,,13 Johann Thrall,,5-11,"Lake Forest, Calif.",Jr.,https://ucirvinesports.com/sports/mens-water-polo/roster
UC Irvine,,14 Samuel Bowman,,6-3,"Irvine, Calif.",Fr.,https://ucirvinesports.com/sports/mens-water-polo/roster
UC Irvine,,15 Keegan McGann,,6-4,"Mission Viejo, Calif.",So.,https://ucirvinesports.com/sports/mens-water-polo/roster
UC Irvine,,16 Tyler Laymon,,6-2,"Livermore, Calif.",Jr.,https://ucirvinesports.com/sports/mens-water-polo/roster
UC Irvine,,17 Maddox McEwen,,6-3,"Manhattan Beach, Calif.",So.,https://ucirvinesports.com/sports/mens-water-polo/roster
UC Irvine,,18 Dylan Rosmann,,6-3,"Irvine, Calif.",Fr.,https://ucirvinesports.com/sports/mens-water-polo/roster
UC Irvine,,19 Charlie Jones,,6-4,"Huntington Beach, Calif.",Fr.,https://ucirvinesports.com/sports/mens-water-polo/roster
UC Irvine,,20 Ben Youngblood,,6-2,"Rancho Santa Margarita, Calif.",R-So.,https://ucirvinesports.com/sports/mens-water-polo/roster
UC Irvine,,21 Ben Atkinson,,6-6,"Old Greenwich, Conn.",Fr.,https://ucirvinesports.com/sports/mens-water-polo/roster
UC Irvine,,23 Jayson Hubbard,,6-3,"Danville, Calif.",So.,https://ucirvinesports.com/sports/mens-water-polo/roster
UC Irvine,,24 Andrew Bockstahler,,6-5,"San Diego, Calif.",Fr.,https://ucirvinesports.com/sports/mens-water-polo/roster
California Baptist,,,,,"Woodbridge, Calif",,https://cbulancers.com/sports/mens-water-polo/roster
California Baptist,,,,,"Oceanside, CA",,https://cbulancers.com/sports/mens-water-polo/roster
California Baptist,,,,,"Fullerton, CA",,https://cbulancers.com/sports/mens-water-polo/roster
California Baptist,,,,,"Santa Ana, Calif.",,https://cbulancers.com/sports/mens-water-polo/roster
California Baptist,,,,,"Danville, CA",,https://cbulancers.com/sports/mens-water-polo/roster
California Baptist,,,,,"Golden, CO",,https://cbulancers.com/sports/mens-water-polo/roster
California Baptist,,,,,"Gauteng, South Africa",,https://cbulancers.com/sports/mens-water-polo/roster
California Baptist,,,,,"Clovis, Calif.",,https://cbulancers.com/sports/mens-water-polo/roster
California Baptist,,,,,"Hannover, Germany",,https://cbulancers.com/sports/mens-water-polo/roster
California Baptist,,,,,"Genoa, Italy",,https://cbulancers.com/sports/mens-water-polo/roster
California Baptist,,,,,"San Pedro, CA",,https://cbulancers.com/sports/mens-water-polo/roster
California Baptist,,,,,"Riverside, Calif",,https://cbulancers.com/sports/mens-water-polo/roster
California Baptist,,,,,"Rancho Cucamonga, CA",,https://cbulancers.com/sports/mens-water-polo/roster
California Baptist,,,,,"Morgan Hill, Calif",,https://cbulancers.com/sports/mens-water-polo/roster
California Baptist,,,,,"Oxnard, CA",,https://cbulancers.com/sports/mens-water-polo/roster
California Baptist,,,,,"Cape Town, South Africa",,https://cbulancers.com/sports/mens-water-polo/roster
California Baptist,,,,,"Newport Beach, CA",,https://cbulancers.com/sports/mens-water-polo/roster
California Baptist,,,,,"El Cajon, CA",,https://cbulancers.com/sports/mens-water-polo/roster
California Baptist,,,,,"Pleasanton, CA",,https://cbulancers.com/sports/mens-water-polo/roster
California Baptist,,,,,"Cypress, CA",,https://cbulancers.com/sports/mens-water-polo/roster
California Baptist,,,,,"Newport Beach, CA",,https://cbulancers.com/sports/mens-water-polo/roster
California Baptist,,,,,"Irvine, CA",,https://cbulancers.com/sports/mens-water-polo/roster
California Baptist,,,,,"Dana Point, Calif.",,https://cbulancers.com/sports/mens-water-polo/roster
California Baptist,,,,,"Golden, CO",,https://cbulancers.com/sports/mens-water-polo/roster
California Baptist,,,,,"Woodbridge, Calif",,https://cbulancers.com/sports/mens-water-polo/roster
California Baptist,,,,,"Oceanside, CA",,https://cbulancers.com/sports/mens-water-polo/roster
California Baptist,,,,,"Fullerton, CA",,https://cbulancers.com/sports/mens-water-polo/roster
California Baptist,,,,,"Santa Ana, Calif.",,https://cbulancers.com/sports/mens-water-polo/roster
California Baptist,,,,,"Danville, CA",,https://cbulancers.com/sports/mens-water-polo/roster
California Baptist,,,,,"Golden, CO",,https://cbulancers.com/sports/mens-water-polo/roster
California Baptist,,,,,"Gauteng, South Africa",,https://cbulancers.com/sports/mens-water-polo/roster
California Baptist,,,,,"Clovis, Calif.",,https://cbulancers.com/sports/mens-water-polo/roster
California Baptist,,,,,"Hannover, Germany",,https://cbulancers.com/sports/mens-water-polo/roster
California Baptist,,,,,"Genoa, Italy",,https://cbulancers.com/sports/mens-water-polo/roster
California Baptist,,,,,"San Pedro, CA",,https://cbulancers.com/sports/mens-water-polo/roster
California Baptist,,,,,"Riverside, Calif",,https://cbulancers.com/sports/mens-water-polo/roster
California Baptist,,,,,"Rancho Cucamonga, CA",,https://cbulancers.com/sports/mens-water-polo/roster
California Baptist,,,,,"Morgan Hill, Calif",,https://cbulancers.com/sports/mens-water-polo/roster
California Baptist,,,,,"Oxnard, CA",,https://cbulancers.com/sports/mens-water-polo/roster
California Baptist,,,,,"Cape Town, South Africa",,https://cbulancers.com/sports/mens-water-polo/roster
California Baptist,,,,,"Newport Beach, CA",,https://cbulancers.com/sports/mens-water-polo/roster
California Baptist,,,,,"El Cajon, CA",,https://cbulancers.com/sports/mens-water-polo/roster
California Baptist,,,,,"Pleasanton, CA",,https://cbulancers.com/sports/mens-water-polo/roster
California Baptist,,,,,"Cypress, CA",,https://cbulancers.com/sports/mens-water-polo/roster
California Baptist,,,,,"Newport Beach, CA",,https://cbulancers.com/sports/mens-water-polo/roster
California Baptist,,,,,"Irvine, CA",,https://cbulancers.com/sports/mens-water-polo/roster
California Baptist,,,,,"Dana Point, Calif.",,https://cbulancers.com/sports/mens-water-polo/roster
California Baptist,,,,,"Golden, CO",,https://cbulancers.com/sports/mens-water-polo/roster
Loyola Marymount,,1 Finn Friedland,,6-2,"Mercer Island, WA",Sr.,https://lmulions.com/sports/mens-water-polo/roster
Loyola Marymount,,1A Travers Clark,,6-4,"Los Angeles, CA",So.,https://lmulions.com/sports/mens-water-polo/roster
Loyola Marymount,,1B Adrien Ramirez,,6-4,"Fremont, CA",Fr.,https://lmulions.com/sports/mens-water-polo/roster
Loyola Marymount,,1C Roberto Barrera Sanchez,,6-2,"Guanajuato, Mexico",Gr.,https://lmulions.com/sports/mens-water-polo/roster
Loyola Marymount,,2 Jonah Allan,,6-1,"Melbourne, Australia",So.,https://lmulions.com/sports/mens-water-polo/roster
Loyola Marymount,,3 Richie Rimlinger,,6-4,"Newport Beach, CA",Sr.,https://lmulions.com/sports/mens-water-polo/roster
Loyola Marymount,,4 Nick Leung,,6-1,"La Palma, CA",Jr.,https://lmulions.com/sports/mens-water-polo/roster
Loyola Marymount,,5 Alika Naone,,6-1,"Honolulu, HI",Gr.,https://lmulions.com/sports/mens-water-polo/roster
Loyola Marymount,,6 Bence Barics,,6-4,"Budapest, Hungary",So.,https://lmulions.com/sports/mens-water-polo/roster
Loyola Marymount,,7 Jake Bonavia,,5-9,"Kappara, Malta",Fr.,https://lmulions.com/sports/mens-water-polo/roster
Loyola Marymount,,8 Caden Poulleau,,6-3,"Danville, CA",So.,https://lmulions.com/sports/mens-water-polo/roster
Loyola Marymount,,9 Johnny Mendiburu,,6-5,"Bakersfield, CA",So.,https://lmulions.com/sports/mens-water-polo/roster
Loyola Marymount,,10 Tommaso Baldineti,,5-7,"Recco, Italy",Gr.,https://lmulions.com/sports/mens-water-polo/roster
Loyola Marymount,,11 Caden Carpenter,,5-11,"Pleasant Hill, CA",Sr.,https://lmulions.com/sports/mens-water-polo/roster
Loyola Marymount,,12 Abel Romero Corbalan,,5-9,"Madrid, Spain",Jr.,https://lmulions.com/sports/mens-water-polo/roster
Loyola Marymount,,13 Asher Smith,,6-2,"Santa Barbara, CA",So.,https://lmulions.com/sports/mens-water-polo/roster
Loyola Marymount,,14 Nico Furneaux,,6-2,"North Delta, British Columbia, Canada",So.,https://lmulions.com/sports/mens-water-polo/roster
Loyola Marymount,,15 Josiah Yeager,,6-2,"San Mateo, CA",So.,https://lmulions.com/sports/mens-water-polo/roster
Loyola Marymount,,16 Mateo Obando,,6-1,"Santa Barbara, CA",Fr.,https://lmulions.com/sports/mens-water-polo/roster
Loyola Marymount,,17 Eduardo Carraresi,,6-3,"São Paulo, Brazil",Fr.,https://lmulions.com/sports/mens-water-polo/roster
Loyola Marymount,,18 Dylan King,,6-2,"Moraga, CA",Fr.,https://lmulions.com/sports/mens-water-polo/roster
Loyola Marymount,,19 Alex Sharp,,6-3,"Sunnyvale, CA",Fr.,https://lmulions.com/sports/mens-water-polo/roster
Loyola Marymount,,20 Ian Moore,,6-1,"Ventura, CA",Fr.,https://lmulions.com/sports/mens-water-polo/roster
Loyola Marymount,,21 Soren Martin,,6-1,"La Jolla, CA",So.,https://lmulions.com/sports/mens-water-polo/roster
Loyola Marymount,,22 Jaxon Hoover,,6-3,"Clovis, CA",So.,https://lmulions.com/sports/mens-water-polo/roster
Loyola Marymount,,23 Ryan Boschken,,5-11,"Los Altos Hills, CA",Jr.,https://lmulions.com/sports/mens-water-polo/roster
Loyola Marymount,,24 Kaden Breaux,,6-4,"Orange County, CA",So.,https://lmulions.com/sports/mens-water-polo/roster
Loyola Marymount,,25 Roman Saroyan,,6-3,"Fresno, CA",Jr.,https://lmulions.com/sports/mens-water-polo/roster
Pacific,,1 Kiss Gergely,,6-0,"Budapest, Hungary",Fr.,https://pacifictigers.com/sports/mens-water-polo/roster
Pacific,,1A Benjamin Gronbach,,6-2,"Oakland, Calif.",Jr.,https://pacifictigers.com/sports/mens-water-polo/roster
Pacific,,1B Eli Sternweiler,,6-1,"Chicago, Ill.",Sr.,https://pacifictigers.com/sports/mens-water-polo/roster
Pacific,,2 Declan McJilton,,6-3,"Seattle, Wash.",Gr.,https://pacifictigers.com/sports/mens-water-polo/roster
Pacific,,3 Noah Wendt,,6-1,"Winnetka, Ill",Jr.,https://pacifictigers.com/sports/mens-water-polo/roster
Pacific,,4 Apostolos Georgaras,,6-1,"Patras, Greece",Fr.,https://pacifictigers.com/sports/mens-water-polo/roster
Pacific,,5 Petar Popovic,,6-1,"Herceg Novi, Montenegro",Fr.,https://pacifictigers.com/sports/mens-water-polo/roster
Pacific,,6 Brody Biedermann,,6-3,"Ripon, Calif.",Fr.,https://pacifictigers.com/sports/mens-water-polo/roster
Pacific,,7 Ethan Carrington,,6-3,"Tauranga, New Zealand",Jr.,https://pacifictigers.com/sports/mens-water-polo/roster
Pacific,,8 Manuel Pembertty,,6-2,"Greenwich, Conn.",Gr.,https://pacifictigers.com/sports/mens-water-polo/roster
Pacific,,9 Tamas Otto Voros,,6-2,"Kaposvar, Hungary",Fr.,https://pacifictigers.com/sports/mens-water-polo/roster
Pacific,,10 Yoav Rendler,,6-0,"Beit Lehem HaGlilit, Israel",So.,https://pacifictigers.com/sports/mens-water-polo/roster
Pacific,,11 Ori Buzaglo,,6-1,"Kibbutz Shamir, Israel",So.,https://pacifictigers.com/sports/mens-water-polo/roster
Pacific,,12 Borisz Kasa-Gal,,6-6,"Budapest, Hungary",Fr.,https://pacifictigers.com/sports/mens-water-polo/roster
Pacific,,13 Filip Norell,,6-3,"Old Greenwich, Conn.",Gr.,https://pacifictigers.com/sports/mens-water-polo/roster
Pacific,,14 Daniel Viscia,,5-10,"Walnut Creek, Calif.",5th,https://pacifictigers.com/sports/mens-water-polo/roster
Pacific,,15 Saul Biddle,,6-0,"Las Vegas, Nev.",Fr.,https://pacifictigers.com/sports/mens-water-polo/roster
Pacific,,16 Alek Newman,,6-6,"Dana Point, Calif.",Sr.,https://pacifictigers.com/sports/mens-water-polo/roster
Pacific,,17 Lukas Peters,,5-10,"Walnut Creek, Calif.",Fr.,https://pacifictigers.com/sports/mens-water-polo/roster
Pacific,,18 Nash Brandon,,5-11,"Honolulu, Hawai'i",Sr.,https://pacifictigers.com/sports/mens-water-polo/roster
Pacific,,19 Jonah Martorana,,6-2,"Fresno, Calif.",Jr.,https://pacifictigers.com/sports/mens-water-polo/roster
Pacific,,20 Charlie Donlin,,6-2,"Stockton, Calif.",Sr.,https://pacifictigers.com/sports/mens-water-polo/roster
Pacific,,21 Daniel Warman,,6-1,"Auckland, New Zealand",Sr.,https://pacifictigers.com/sports/mens-water-polo/roster
Pacific,,22 Ryan Smith,,5-10,"Merced, Calif.",R-So.,https://pacifictigers.com/sports/mens-water-polo/roster
Pacific,,23 Landon Mauge,,6-7,"Hanford, Calif.",Fr.,https://pacifictigers.com/sports/mens-water-polo/roster
Pacific,,24 Ethan Braga,,6-4,"Pleasanton, Calif.",R-Sr.,https://pacifictigers.com/sports/mens-water-polo/roster
Pacific,,RS Nathan Rasmussen,,6-0,"Stockton, Calif.",R-Fr.,https://pacifictigers.com/sports/mens-water-polo/roster
Harvard,,1 Tanner Furtak,,6-3,"San Diego, Calif.",Sr.,https://gocrimson.com/sports/mens-water-polo/roster/2025
Harvard,,1A Oliver Price,,6-5,"La Jolla, Calif.",Jr.,https://gocrimson.com/sports/mens-water-polo/roster/2025
Harvard,,5 Tyler Hogan,,6-5,"Atherton, Calif.",So.,https://gocrimson.com/sports/mens-water-polo/roster/2025
Harvard,,6 Lukas Peabody,,5-8,"San Diego, Calif.",So.,https://gocrimson.com/sports/mens-water-polo/roster/2025
Harvard,,7 Mason Hunt,,6-2,"Newport Beach, Calif.",Sr.,https://gocrimson.com/sports/mens-water-polo/roster/2025
Harvard,,8 Connor Kim,,5-11,"Los Angeles, Calif.",Fy,https://gocrimson.com/sports/mens-water-polo/roster/2025
Harvard,,9 Bradford Dickson,,6-1,"Imperial Beach, Calif.",Jr.,https://gocrimson.com/sports/mens-water-polo/roster/2025
Harvard,,10 Vilas Sogaard-Srikrishnan,,6-1,"Greenwich, Conn.",Jr.,https://gocrimson.com/sports/mens-water-polo/roster/2025
Harvard,,11 Dean Strauser,,6-1,"Calabasas, Calif.",So.,https://gocrimson.com/sports/mens-water-polo/roster/2025
Harvard,,12 Jacob Tsotadze,,6-0,"Menlo Park, Calif.",Jr.,https://gocrimson.com/sports/mens-water-polo/roster/2025
Harvard,,14 Felix Pal,,6-3,"Sydney, Australia",Fy,https://gocrimson.com/sports/mens-water-polo/roster/2025
Harvard,,18 Jack Burghardt,,5-11,"Manhattan Beach, Calif.",Jr.,https://gocrimson.com/sports/mens-water-polo/roster/2025
Harvard,,20 Emil Sogaard-Srikrishnan,,5-11,"Greenwich, Conn.",Fy,https://gocrimson.com/sports/mens-water-polo/roster/2025
UC Santa Barbara,,1 Finn Byrne,,6-2,"Atherton, Calif.",R-So.,https://ucsbgauchos.com/sports/mens-water-polo/roster
UC Santa Barbara,,1 Haakon Lacy,,6-4,"San Anselmo, Calif.",R-Fr.,https://ucsbgauchos.com/sports/mens-water-polo/roster
UC Santa Barbara,,1 Levi Lentin,,6-4,"La Jolla, Calif.",R-Sr.,https://ucsbgauchos.com/sports/mens-water-polo/roster
UC Santa Barbara,,1 Wyatt Pieretti,,6-3,"Santa Barbara, Calif.",R-Jr.,https://ucsbgauchos.com/sports/mens-water-polo/roster
UC Santa Barbara,,2 Kai Ross,,6-7,"Westport, Conn.",So.,https://ucsbgauchos.com/sports/mens-water-polo/roster
UC Santa Barbara,,3 Charlie Johnson,,6-1,"Manhattan Beach, Calif.",Fr.,https://ucsbgauchos.com/sports/mens-water-polo/roster
UC Santa Barbara,,4 Ryan McManigal,,6-3,"Newport Beach, Calif.",R-Jr.,https://ucsbgauchos.com/sports/mens-water-polo/roster
UC Santa Barbara,,5 Landon Lassahn,,6-6,"Solvang, Calif.",R-So.,https://ucsbgauchos.com/sports/mens-water-polo/roster
UC Santa Barbara,,6 Kyle Rosenblatt,,6-3,"Lafeyette, Calif.",R-Jr.,https://ucsbgauchos.com/sports/mens-water-polo/roster
UC Santa Barbara,,7 Griffin Pieretti,,6-0,"Santa Barbara, Calif.",R-Jr.,https://ucsbgauchos.com/sports/mens-water-polo/roster
UC Santa Barbara,,8 Sam McKenzie,,6-6,"Adelaide, Australia",Sr.,https://ucsbgauchos.com/sports/mens-water-polo/roster
UC Santa Barbara,,9 Sean O'Brien,,5-11,"Santa Barbara, Calif.",R-Jr.,https://ucsbgauchos.com/sports/mens-water-polo/roster
UC Santa Barbara,,10 Camren Simoncelli,,6-5,"Newport Beach, Calif.",R-Fr.,https://ucsbgauchos.com/sports/mens-water-polo/roster
UC Santa Barbara,,11 Billy Rankin,,6-0,"Newport Beach, Calif.",R-Jr.,https://ucsbgauchos.com/sports/mens-water-polo/roster
UC Santa Barbara,,12 Tyler Roller,,6-1,"Cupertino, Calif.",R-Fr.,https://ucsbgauchos.com/sports/mens-water-polo/roster
UC Santa Barbara,,13 Thomas Colpo,,5-10,"Moraga, Calif.",Jr.,https://ucsbgauchos.com/sports/mens-water-polo/roster
UC Santa Barbara,,15 Luke Redoutey,,6-1,"Costa Mesa, Calif.",Sr.,https://ucsbgauchos.com/sports/mens-water-polo/roster
UC Santa Barbara,,16 William Pezold,,6-5,"Laguna Hills, Calif.",Jr.,https://ucsbgauchos.com/sports/mens-water-polo/roster
UC Santa Barbara,,20 Danilo Dragovic,,6-1,"Budva, Montenegro",So.,https://ucsbgauchos.com/sports/mens-water-polo/roster
UC Santa Barbara,,21 Brock Zamanian,,6-3,"Orinda, Calif.",R-Sr.,https://ucsbgauchos.com/sports/mens-water-polo/roster
UC Santa Barbara,,23 Oliver Sherwood,,6-0,"Orinda, Calif.",R-Fr.,https://ucsbgauchos.com/sports/mens-water-polo/roster
UC Santa Barbara,,41 Finn Genc,,5-11,"Newport Beach, Calif.",Jr.,https://ucsbgauchos.com/sports/mens-water-polo/roster
UC Santa Barbara,,98 Sean Keane,,6-4,"San Diego, Calif.",Fr.,https://ucsbgauchos.com/sports/mens-water-polo/roster
UC Santa Barbara,,99 Jake Reinke,,6-1,"Menlo Park, Calif.",Fr.,https://ucsbgauchos.com/sports/mens-water-polo/roster
Navy,,1 Jack Hightower,,6-3,"San Diego, Calif.",Sr.,https://navysports.com/sports/mens-water-polo/roster
Navy,,1A Jack Rodoni,,6-4,"San Francisco, Calif.",So.,https://navysports.com/sports/mens-water-polo/roster
Navy,,1B Ryan Munch,,6-5,"San Diego, Calif.",So.,https://navysports.com/sports/mens-water-polo/roster
Navy,,1C Shaan Sandhoo,,6-5,"Laurel, Md.",Sr.,https://navysports.com/sports/mens-water-polo/roster
Navy,,1D Francis Hendrickson,,6-0,"Washington, D.C.",Jr.,https://navysports.com/sports/mens-water-polo/roster
Navy,,2 Orion Erwin,,6-3,"Encinitas, Calif.",So.,https://navysports.com/sports/mens-water-polo/roster
Navy,,3 Maddox Garrahy,,6-0,"Oceanside, Calif.",So.,https://navysports.com/sports/mens-water-polo/roster
Navy,,4 Jack Clark,,5-10,"Annapolis, Md.",So.,https://navysports.com/sports/mens-water-polo/roster
Navy,,5 Luka Sekulic,,6-4,"Haverford, Pa.",Jr.,https://navysports.com/sports/mens-water-polo/roster
Navy,,6 Holden Seybold,,6-5,"Aliso Viejo, Calif.",Sr.,https://navysports.com/sports/mens-water-polo/roster
Navy,,7 Aiden Berry,,6-1,"San Ramon, Calif.",Fr.,https://navysports.com/sports/mens-water-polo/roster
Navy,,8 James Mulvey,,6-2,"Newport Beach, Calif.",Fr.,https://navysports.com/sports/mens-water-polo/roster
Navy,,9 Aiden Day,,6-1,"Oceanside, Calif.",Jr.,https://navysports.com/sports/mens-water-polo/roster
